Date,Store_ID,Product_Category,Product,Quantity,Unit_Price,Discount,Customer_Count,Day,Sales
2025-01-21,S03,Dairy,Cheese,30,342.75,0,26,Tuesday,10282.5
2025-01-21,S03,Grocery,Wheat,16,284.16,5,12,Tuesday,4319.23
2025-01-21,S04,Grocery,Rice,13,217.02,10,7,Tuesday,2539.13
2025-01-21,S02,Dairy,Cheese,40,389.53,5,28,Tuesday,14802.14
2025-01-21,S04,Beverages,Juice,37,448.68,10,33,Tuesday,14941.04
2025-01-21,S02,Personal Care,Face Wash,13,441.98,5,10,Tuesday,5458.45
2025-01-21,S04,Snacks,Noodles,2,379.52,20,2,Tuesday,607.23
2025-01-21,S05,Household,Dishwash,32,499.25,0,23,Tuesday,15976.0
2025-01-21,S01,Beverages,Juice,42,26.92,15,48,Tuesday,961.04
2025-01-21,S01,Personal Care,Toothpaste,48,134.26,15,36,Tuesday,5477.81
2025-01-21,S01,Personal Care,Face Wash,9,399.94,10,6,Tuesday,3239.51
2025-01-21,S05,Dairy,Curd,45,181.09,0,33,Tuesday,8149.05
2025-01-21,S05,Personal Care,Soap,6,447.97,15,3,Tuesday,2284.65
2025-01-21,S01,Snacks,Noodles,19,352.82,0,13,Tuesday,6703.58
2025-01-21,S01,Grocery,Wheat,17,31.08,20,17,Tuesday,422.69
2025-01-21,S02,Beverages,Juice,19,243.23,10,22,Tuesday,4159.23
2025-01-21,S02,Household,Cleaner,41,75.58,15,34,Tuesday,2633.96
2025-01-21,S03,Snacks,Chips,6,447.86,10,5,Tuesday,2418.44
2025-01-21,S04,Personal Care,Face Wash,33,115.74,10,38,Tuesday,3437.48
2025-01-21,S02,Grocery,Wheat,1,78.46,10,1,Tuesday,70.61
2025-01-21,S02,Grocery,Rice,28,360.04,10,32,Tuesday,9073.01
2025-01-21,S02,Personal Care,Face Wash,31,165.68,15,16,Tuesday,4365.67
2025-01-21,S02,Snacks,Biscuits,27,323.87,5,15,Tuesday,8307.27
2025-01-21,S05,Household,Dishwash,42,380.39,20,34,Tuesday,12781.1
2025-01-21,S03,Personal Care,Toothpaste,26,308.53,0,17,Tuesday,8021.78
2025-01-21,S02,Beverages,Coffee,22,298.0,10,16,Tuesday,5900.4
2025-01-21,S04,Grocery,Cooking Oil,33,86.47,0,28,Tuesday,2853.51
2025-01-21,S02,Dairy,Milk,34,36.17,5,35,Tuesday,1168.29
2025-01-21,S05,Grocery,Rice,32,416.95,0,17,Tuesday,13342.4
2025-01-21,S01,Personal Care,Toothpaste,34,216.36,10,38,Tuesday,6620.62
2025-01-21,S01,Household,Detergent,39,128.07,20,25,Tuesday,3995.78
2025-01-21,S03,Personal Care,Toothpaste,11,453.2,20,9,Tuesday,3988.16
2025-01-21,S01,Dairy,Milk,6,457.72,10,6,Tuesday,2471.69
2025-01-21,S02,Dairy,Curd,36,462.92,0,32,Tuesday,16665.12
2025-01-21,S05,Grocery,Wheat,18,139.02,5,18,Tuesday,2377.24
2025-01-21,S03,Personal Care,Toothpaste,10,349.25,20,6,Tuesday,2794.0
2025-01-21,S02,Grocery,Wheat,34,274.63,5,26,Tuesday,8870.55
2025-01-21,S01,Snacks,Noodles,34,289.26,10,40,Tuesday,8851.36
2025-01-21,S04,Personal Care,Soap,22,231.13,0,14,Tuesday,5084.86
2025-01-21,S02,Household,Tissue,23,105.13,20,26,Tuesday,1934.39
2025-01-21,S04,Grocery,Cooking Oil,50,206.43,10,36,Tuesday,9289.35
2025-01-21,S04,Household,Tissue,32,54.56,5,27,Tuesday,1658.62
2025-01-21,S03,Personal Care,Soap,11,389.7,5,8,Tuesday,4072.36
2025-01-21,S05,Personal Care,Shampoo,3,251.51,5,2,Tuesday,716.8
2025-01-21,S01,Beverages,Coffee,43,96.76,10,27,Tuesday,3744.61
2025-01-21,S01,Grocery,Rice,41,292.12,0,38,Tuesday,11976.92
2025-01-21,S02,Personal Care,Face Wash,11,50.43,5,12,Tuesday,526.99
2025-01-21,S01,Dairy,Cheese,22,73.87,15,23,Tuesday,1381.37
2025-01-21,S03,Dairy,Butter,23,323.57,10,18,Tuesday,6697.9
2025-01-21,S01,Beverages,Tea,25,88.01,0,26,Tuesday,2200.25
2025-01-21,S02,Personal Care,Face Wash,50,151.61,20,54,Tuesday,6064.4
2025-01-21,S01,Grocery,Wheat,42,335.02,5,38,Tuesday,13367.3
2025-01-21,S05,Household,Cleaner,18,258.25,10,19,Tuesday,4183.65
2025-01-21,S04,Grocery,Wheat,30,105.07,20,16,Tuesday,2521.68
2025-01-21,S04,Household,Cleaner,24,143.55,0,27,Tuesday,3445.2
2025-01-22,S04,Household,Dishwash,1,462.38,15,1,Wednesday,393.02
2025-01-22,S05,Household,Tissue,32,360.61,0,23,Wednesday,11539.52
2025-01-22,S03,Dairy,Cheese,12,161.04,5,11,Wednesday,1835.86
2025-01-22,S02,Snacks,Chocolate,34,37.65,20,26,Wednesday,1024.08
2025-01-22,S05,Personal Care,Soap,20,428.65,10,11,Wednesday,7715.7
2025-01-22,S02,Beverages,Soft Drink,40,424.58,5,26,Wednesday,16134.04
2025-01-22,S03,Beverages,Coffee,37,148.68,0,26,Wednesday,5501.16
2025-01-22,S05,Household,Dishwash,33,266.8,5,24,Wednesday,8364.18
2025-01-22,S01,Personal Care,Toothpaste,28,130.68,15,17,Wednesday,3110.18
2025-01-22,S03,Personal Care,Toothpaste,42,224.57,0,45,Wednesday,9431.94
2025-01-22,S04,Household,Cleaner,12,56.05,0,10,Wednesday,672.6
2025-01-22,S05,Beverages,Coffee,25,52.68,0,15,Wednesday,1317.0
2025-01-22,S03,Beverages,Soft Drink,15,109.16,5,8,Wednesday,1555.53
2025-01-22,S03,Grocery,Sugar,46,48.54,20,38,Wednesday,1786.27
2025-01-22,S05,Beverages,Juice,50,456.86,15,55,Wednesday,19416.55
2025-01-22,S04,Household,Tissue,23,279.58,20,25,Wednesday,5144.27
2025-01-22,S04,Dairy,Curd,33,376.07,5,24,Wednesday,11789.79
2025-01-22,S03,Beverages,Soft Drink,46,155.97,5,43,Wednesday,6815.89
2025-01-22,S02,Beverages,Coffee,33,83.15,5,17,Wednesday,2606.75
2025-01-22,S03,Dairy,Butter,3,371.53,10,2,Wednesday,1003.13
2025-01-22,S05,Dairy,Cheese,40,58.93,5,32,Wednesday,2239.34
2025-01-22,S05,Personal Care,Soap,21,251.44,5,15,Wednesday,5016.23
2025-01-22,S05,Household,Cleaner,2,425.95,15,2,Wednesday,724.12
2025-01-22,S04,Household,Cleaner,50,411.43,0,38,Wednesday,20571.5
2025-01-22,S01,Beverages,Coffee,37,459.63,5,29,Wednesday,16155.99
2025-01-22,S05,Dairy,Cheese,12,427.71,15,8,Wednesday,4362.64
2025-01-22,S05,Grocery,Rice,18,123.75,5,17,Wednesday,2116.12
2025-01-22,S02,Snacks,Chips,35,326.35,15,23,Wednesday,9708.91
2025-01-22,S02,Dairy,Butter,10,466.15,0,7,Wednesday,4661.5
2025-01-22,S03,Snacks,Chocolate,22,142.03,5,17,Wednesday,2968.43
2025-01-22,S03,Beverages,Tea,30,194.73,0,30,Wednesday,5841.9
2025-01-22,S03,Grocery,Sugar,15,432.18,0,15,Wednesday,6482.7
2025-01-22,S05,Household,Tissue,32,215.83,0,27,Wednesday,6906.56
2025-01-22,S02,Grocery,Wheat,48,273.86,5,32,Wednesday,12488.02
2025-01-22,S03,Household,Cleaner,44,443.22,15,43,Wednesday,16576.43
2025-01-22,S02,Personal Care,Toothpaste,41,312.55,5,46,Wednesday,12173.82
2025-01-22,S05,Household,Cleaner,39,391.11,10,26,Wednesday,13727.96
2025-01-22,S05,Household,Cleaner,29,306.1,0,30,Wednesday,8876.9
2025-01-22,S03,Personal Care,Toothpaste,33,463.55,10,31,Wednesday,13767.44
2025-01-22,S05,Beverages,Juice,28,246.59,20,29,Wednesday,5523.62
2025-01-22,S05,Dairy,Curd,2,345.25,15,2,Wednesday,586.92
2025-01-22,S02,Grocery,Cooking Oil,41,249.98,5,42,Wednesday,9736.72
2025-01-22,S01,Beverages,Coffee,45,110.16,0,48,Wednesday,4957.2
2025-01-22,S04,Beverages,Juice,47,380.94,0,48,Wednesday,17904.18
2025-01-22,S03,Household,Dishwash,14,285.55,5,17,Wednesday,3797.82
2025-01-22,S01,Dairy,Butter,46,28.74,10,35,Wednesday,1189.84
2025-01-22,S03,Grocery,Wheat,23,125.42,0,24,Wednesday,2884.66
2025-01-22,S01,Household,Tissue,11,383.73,20,11,Wednesday,3376.82
2025-01-22,S05,Household,Tissue,6,39.87,0,6,Wednesday,239.22
2025-01-22,S03,Grocery,Rice,40,118.89,5,26,Wednesday,4517.82
2025-01-22,S01,Grocery,Cooking Oil,8,116.48,5,5,Wednesday,885.25
2025-01-22,S04,Personal Care,Soap,49,145.0,15,32,Wednesday,6039.25
2025-01-22,S05,Grocery,Wheat,13,259.75,5,16,Wednesday,3207.91
2025-01-22,S03,Snacks,Noodles,39,463.95,20,45,Wednesday,14475.24
2025-01-22,S03,Household,Detergent,40,382.57,15,46,Wednesday,13007.38
2025-01-22,S01,Dairy,Milk,46,220.03,5,46,Wednesday,9615.31
2025-01-22,S03,Grocery,Sugar,18,238.6,20,13,Wednesday,3435.84
2025-01-22,S05,Dairy,Milk,28,71.48,15,27,Wednesday,1701.22
2025-01-22,S02,Dairy,Cheese,44,328.72,0,31,Wednesday,14463.68
2025-01-22,S01,Snacks,Biscuits,22,401.5,5,12,Wednesday,8391.35
2025-01-22,S04,Grocery,Rice,4,396.65,5,3,Wednesday,1507.27
2025-01-22,S03,Dairy,Cheese,43,335.77,10,39,Wednesday,12994.3
2025-01-22,S05,Household,Tissue,34,290.04,15,38,Wednesday,8382.16
2025-01-22,S03,Grocery,Rice,13,32.94,20,11,Wednesday,342.58
2025-01-22,S04,Snacks,Noodles,2,471.05,20,1,Wednesday,753.68
2025-01-22,S05,Personal Care,Toothpaste,2,371.56,0,1,Wednesday,743.12
2025-01-22,S04,Personal Care,Toothpaste,48,117.99,15,44,Wednesday,4813.99
2025-01-22,S05,Personal Care,Face Wash,18,59.94,20,17,Wednesday,863.14
2025-01-23,S02,Personal Care,Soap,7,106.02,10,5,Thursday,667.93
2025-01-23,S05,Beverages,Tea,25,369.05,15,20,Thursday,7842.31
2025-01-23,S04,Dairy,Curd,42,382.79,10,22,Thursday,14469.46
2025-01-23,S01,Beverages,Soft Drink,12,491.93,20,8,Thursday,4722.53
2025-01-23,S02,Grocery,Wheat,25,473.86,0,16,Thursday,11846.5
2025-01-23,S03,Household,Tissue,38,267.62,5,42,Thursday,9661.08
2025-01-23,S02,Personal Care,Face Wash,42,185.32,15,22,Thursday,6615.92
2025-01-23,S02,Grocery,Rice,3,116.73,0,3,Thursday,350.19
2025-01-23,S03,Snacks,Chips,28,117.68,0,22,Thursday,3295.04
2025-01-23,S05,Dairy,Curd,39,98.89,0,21,Thursday,3856.71
2025-01-23,S02,Snacks,Biscuits,47,287.33,0,32,Thursday,13504.51
2025-01-23,S02,Dairy,Cheese,11,32.2,0,8,Thursday,354.2
2025-01-23,S01,Snacks,Chocolate,40,165.76,0,37,Thursday,6630.4
2025-01-23,S01,Snacks,Chips,9,207.89,5,9,Thursday,1777.46
2025-01-23,S04,Household,Dishwash,14,96.57,20,12,Thursday,1081.58
2025-01-23,S03,Dairy,Curd,20,422.37,0,14,Thursday,8447.4
2025-01-23,S05,Grocery,Cooking Oil,37,117.39,10,36,Thursday,3909.09
2025-01-23,S05,Snacks,Noodles,33,368.74,10,35,Thursday,10951.58
2025-01-23,S04,Dairy,Curd,21,435.27,15,18,Thursday,7769.57
2025-01-23,S05,Dairy,Milk,10,272.01,0,10,Thursday,2720.1
2025-01-23,S05,Snacks,Biscuits,43,341.73,5,41,Thursday,13959.67
2025-01-23,S01,Grocery,Wheat,28,193.54,0,21,Thursday,5419.12
2025-01-23,S05,Personal Care,Toothpaste,18,443.71,20,12,Thursday,6389.42
2025-01-23,S05,Household,Dishwash,5,52.16,0,3,Thursday,260.8
2025-01-23,S04,Beverages,Juice,41,331.12,5,29,Thursday,12897.12
2025-01-23,S04,Personal Care,Shampoo,44,193.0,5,40,Thursday,8067.4
2025-01-23,S02,Snacks,Biscuits,34,333.7,15,33,Thursday,9643.93
2025-01-23,S05,Snacks,Noodles,37,356.67,15,39,Thursday,11217.27
2025-01-23,S05,Household,Dishwash,41,325.44,0,43,Thursday,13343.04
2025-01-23,S05,Dairy,Cheese,26,459.13,20,13,Thursday,9549.9
2025-01-23,S01,Household,Dishwash,33,347.82,5,36,Thursday,10904.16
2025-01-23,S05,Grocery,Sugar,38,305.93,20,27,Thursday,9300.27
2025-01-23,S01,Household,Dishwash,36,89.51,15,35,Thursday,2739.01
2025-01-23,S02,Household,Dishwash,13,158.04,10,14,Thursday,1849.07
2025-01-23,S03,Grocery,Cooking Oil,41,36.67,15,24,Thursday,1277.95
2025-01-23,S05,Snacks,Chocolate,31,209.02,10,17,Thursday,5831.66
2025-01-23,S04,Grocery,Cooking Oil,43,76.11,0,47,Thursday,3272.73
2025-01-23,S04,Beverages,Juice,23,391.37,5,21,Thursday,8551.43
2025-01-23,S05,Household,Dishwash,1,187.41,0,1,Thursday,187.41
2025-01-23,S01,Grocery,Wheat,34,350.57,15,23,Thursday,10131.47
2025-01-23,S04,Grocery,Rice,40,439.06,10,28,Thursday,15806.16
2025-01-23,S04,Household,Cleaner,39,311.68,0,41,Thursday,12155.52
2025-01-23,S02,Dairy,Curd,29,128.18,20,17,Thursday,2973.78
2025-01-23,S02,Snacks,Chips,20,85.91,10,23,Thursday,1546.38
2025-01-23,S02,Grocery,Wheat,17,222.19,5,14,Thursday,3588.37
2025-01-23,S04,Snacks,Noodles,14,30.82,10,9,Thursday,388.33
2025-01-23,S04,Grocery,Cooking Oil,23,124.13,5,21,Thursday,2712.24
2025-01-23,S05,Grocery,Cooking Oil,37,31.21,0,23,Thursday,1154.77
2025-01-23,S05,Grocery,Sugar,21,311.94,10,17,Thursday,5895.67
2025-01-23,S01,Dairy,Butter,41,352.25,0,38,Thursday,14442.25
2025-01-23,S04,Grocery,Rice,35,363.35,15,20,Thursday,10809.66
2025-01-23,S05,Personal Care,Face Wash,5,299.76,0,5,Thursday,1498.8
2025-01-23,S05,Beverages,Juice,42,225.48,10,33,Thursday,8523.14
2025-01-23,S02,Household,Cleaner,27,188.96,5,31,Thursday,4846.82
2025-01-23,S02,Household,Dishwash,18,153.97,5,20,Thursday,2632.89
2025-01-23,S02,Grocery,Sugar,21,431.36,5,24,Thursday,8605.63
2025-01-23,S03,Household,Cleaner,37,322.53,0,25,Thursday,11933.61
2025-01-23,S05,Personal Care,Shampoo,34,241.58,5,32,Thursday,7803.03
2025-01-23,S02,Snacks,Chocolate,35,251.44,10,20,Thursday,7920.36
2025-01-23,S02,Dairy,Cheese,12,114.24,15,11,Thursday,1165.25
2025-01-23,S04,Snacks,Chocolate,33,40.76,15,33,Thursday,1143.32
2025-01-23,S02,Dairy,Curd,11,178.15,0,9,Thursday,1959.65
2025-01-23,S04,Snacks,Chips,4,27.43,0,3,Thursday,109.72
2025-01-23,S01,Snacks,Biscuits,36,77.56,20,23,Thursday,2233.73
2025-01-23,S02,Beverages,Coffee,21,96.29,0,14,Thursday,2022.09
2025-01-23,S04,Beverages,Soft Drink,3,373.27,10,2,Thursday,1007.83
2025-01-23,S02,Beverages,Coffee,24,91.71,0,29,Thursday,2201.04
2025-01-23,S01,Snacks,Noodles,1,138.97,0,1,Thursday,138.97
2025-01-23,S02,Household,Dishwash,1,120.09,15,1,Thursday,102.08
2025-01-24,S04,Dairy,Cheese,37,83.24,0,27,Friday,3079.88
2025-01-24,S01,Beverages,Juice,50,429.07,0,41,Friday,21453.5
2025-01-24,S01,Dairy,Butter,44,103.85,10,28,Friday,4112.46
2025-01-24,S01,Dairy,Butter,8,312.99,5,7,Friday,2378.72
2025-01-24,S03,Grocery,Sugar,23,48.61,0,14,Friday,1118.03
2025-01-24,S04,Personal Care,Shampoo,39,305.47,5,24,Friday,11317.66
2025-01-24,S03,Snacks,Biscuits,48,230.95,10,31,Friday,9977.04
2025-01-24,S01,Personal Care,Soap,10,356.69,10,6,Friday,3210.21
2025-01-24,S03,Snacks,Chocolate,50,225.43,10,28,Friday,10144.35
2025-01-24,S02,Dairy,Curd,26,274.74,10,31,Friday,6428.92
2025-01-24,S03,Personal Care,Face Wash,41,389.55,5,27,Friday,15172.97
2025-01-24,S05,Grocery,Wheat,11,325.01,0,11,Friday,3575.11
2025-01-24,S01,Personal Care,Soap,11,235.11,0,6,Friday,2586.21
2025-01-24,S01,Household,Detergent,41,425.28,15,34,Friday,14821.01
2025-01-24,S04,Personal Care,Soap,34,404.71,10,21,Friday,12384.13
2025-01-24,S02,Grocery,Rice,26,460.99,0,15,Friday,11985.74
2025-01-24,S04,Grocery,Wheat,18,154.6,10,13,Friday,2504.52
2025-01-24,S03,Beverages,Tea,46,116.91,0,47,Friday,5377.86
2025-01-24,S05,Household,Cleaner,34,203.22,0,20,Friday,6909.48
2025-01-24,S05,Snacks,Chips,5,492.79,10,3,Friday,2217.56
2025-01-24,S05,Dairy,Curd,14,170.99,15,11,Friday,2034.78
2025-01-24,S05,Personal Care,Shampoo,45,468.64,10,48,Friday,18979.92
2025-01-24,S02,Personal Care,Soap,24,311.73,0,20,Friday,7481.52
2025-01-24,S03,Dairy,Milk,19,109.37,5,22,Friday,1974.13
2025-01-24,S05,Grocery,Rice,9,389.85,5,8,Friday,3333.22
2025-01-24,S01,Grocery,Wheat,49,24.29,20,47,Friday,952.17
2025-01-24,S03,Personal Care,Shampoo,5,356.94,0,5,Friday,1784.7
2025-01-24,S02,Personal Care,Face Wash,30,420.18,0,20,Friday,12605.4
2025-01-24,S05,Dairy,Curd,18,308.04,20,9,Friday,4435.78
2025-01-24,S02,Dairy,Milk,19,371.17,0,18,Friday,7052.23
2025-01-24,S05,Household,Cleaner,9,380.77,0,6,Friday,3426.93
2025-01-24,S01,Snacks,Biscuits,39,121.2,0,22,Friday,4726.8
2025-01-24,S03,Grocery,Sugar,25,216.87,10,13,Friday,4879.58
2025-01-24,S01,Beverages,Tea,22,206.37,5,26,Friday,4313.13
2025-01-24,S05,Household,Detergent,29,161.6,15,30,Friday,3983.44
2025-01-24,S04,Beverages,Juice,41,171.44,0,42,Friday,7029.04
2025-01-24,S03,Household,Detergent,18,358.0,10,11,Friday,5799.6
2025-01-24,S02,Dairy,Milk,31,162.79,10,32,Friday,4541.84
2025-01-24,S05,Snacks,Chips,14,409.74,10,7,Friday,5162.72
2025-01-24,S01,Personal Care,Face Wash,42,458.13,0,23,Friday,19241.46
2025-01-24,S04,Dairy,Curd,50,436.85,20,27,Friday,17474.0
2025-01-24,S05,Dairy,Cheese,20,426.96,15,13,Friday,7258.32
2025-01-24,S02,Household,Dishwash,37,304.4,10,19,Friday,10136.52
2025-01-24,S01,Dairy,Butter,42,183.81,0,45,Friday,7720.02
2025-01-24,S03,Beverages,Soft Drink,41,360.4,15,37,Friday,12559.94
2025-01-24,S04,Dairy,Cheese,34,52.29,5,23,Friday,1688.97
2025-01-24,S05,Snacks,Biscuits,8,257.14,5,6,Friday,1954.26
2025-01-24,S05,Beverages,Coffee,16,373.61,15,18,Friday,5081.1
2025-01-24,S05,Snacks,Chocolate,9,281.77,0,9,Friday,2535.93
2025-01-24,S05,Household,Tissue,37,125.99,10,23,Friday,4195.47
2025-01-24,S01,Beverages,Coffee,45,116.9,5,40,Friday,4997.47
2025-01-24,S03,Household,Detergent,28,35.34,15,14,Friday,841.09
2025-01-24,S02,Snacks,Chips,50,454.74,0,44,Friday,22737.0
2025-01-24,S04,Grocery,Cooking Oil,8,147.43,10,5,Friday,1061.5
2025-01-24,S05,Grocery,Sugar,49,174.75,10,31,Friday,7706.48
2025-01-24,S05,Beverages,Coffee,3,79.54,5,4,Friday,226.69
2025-01-24,S03,Grocery,Cooking Oil,20,191.66,20,16,Friday,3066.56
2025-01-24,S03,Personal Care,Shampoo,46,194.03,5,30,Friday,8479.11
2025-01-24,S01,Household,Detergent,10,400.45,15,5,Friday,3403.82
2025-01-24,S01,Snacks,Biscuits,7,208.34,5,7,Friday,1385.46
2025-01-24,S01,Beverages,Soft Drink,44,436.89,5,27,Friday,18262.0
2025-01-24,S04,Household,Cleaner,35,288.91,0,22,Friday,10111.85
2025-01-24,S01,Grocery,Wheat,46,476.09,0,33,Friday,21900.14
2025-01-24,S05,Beverages,Juice,17,494.24,15,20,Friday,7141.77
2025-01-24,S01,Personal Care,Face Wash,29,101.69,0,26,Friday,2949.01
2025-01-24,S04,Beverages,Soft Drink,31,125.37,5,29,Friday,3692.15
2025-01-24,S01,Beverages,Juice,50,419.58,0,56,Friday,20979.0
2025-01-24,S01,Household,Detergent,47,332.91,15,44,Friday,13299.75
2025-01-25,S05,Dairy,Cheese,23,315.46,10,15,Saturday,6530.02
2025-01-25,S05,Dairy,Curd,34,490.34,0,34,Saturday,16671.56
2025-01-25,S05,Dairy,Milk,33,416.21,5,34,Saturday,13048.18
2025-01-25,S01,Dairy,Milk,31,213.22,10,24,Saturday,5948.84
2025-01-25,S05,Snacks,Biscuits,14,296.33,10,10,Saturday,3733.76
2025-01-25,S03,Personal Care,Shampoo,10,239.46,15,5,Saturday,2035.41
2025-01-25,S02,Beverages,Juice,19,337.38,20,12,Saturday,5128.18
2025-01-25,S02,Household,Detergent,2,219.55,0,2,Saturday,439.1
2025-01-25,S05,Personal Care,Face Wash,41,224.35,20,24,Saturday,7358.68
2025-01-25,S04,Beverages,Tea,34,359.36,15,32,Saturday,10385.5
2025-01-25,S05,Household,Tissue,16,41.43,5,17,Saturday,629.74
2025-01-25,S05,Dairy,Milk,46,168.34,20,32,Saturday,6194.91
2025-01-25,S01,Snacks,Biscuits,44,191.1,10,50,Saturday,7567.56
2025-01-25,S04,Beverages,Coffee,8,341.78,15,6,Saturday,2324.1
2025-01-25,S05,Beverages,Coffee,15,62.12,5,18,Saturday,885.21
2025-01-25,S03,Grocery,Rice,11,139.72,15,6,Saturday,1306.38
2025-01-25,S02,Snacks,Chips,27,188.29,0,18,Saturday,5083.83
2025-01-25,S03,Snacks,Chips,25,409.6,10,24,Saturday,9216.0
2025-01-25,S03,Snacks,Noodles,39,195.28,5,36,Saturday,7235.12
2025-01-25,S03,Personal Care,Face Wash,2,426.04,0,2,Saturday,852.08
2025-01-25,S04,Dairy,Butter,13,412.18,0,7,Saturday,5358.34
2025-01-25,S04,Grocery,Sugar,21,345.06,0,20,Saturday,7246.26
2025-01-25,S04,Personal Care,Soap,18,186.36,0,17,Saturday,3354.48
2025-01-25,S02,Household,Tissue,29,491.43,0,22,Saturday,14251.47
2025-01-25,S01,Dairy,Milk,8,108.86,15,5,Saturday,740.25
2025-01-25,S05,Beverages,Tea,20,135.81,5,22,Saturday,2580.39
2025-01-25,S05,Grocery,Sugar,37,402.29,15,33,Saturday,12652.02
2025-01-25,S01,Personal Care,Shampoo,32,342.28,0,27,Saturday,10952.96
2025-01-25,S05,Grocery,Rice,9,352.16,20,7,Saturday,2535.55
2025-01-25,S03,Dairy,Butter,30,48.33,5,23,Saturday,1377.4
2025-01-25,S02,Household,Dishwash,20,428.2,5,15,Saturday,8135.8
2025-01-25,S05,Household,Tissue,38,101.5,10,29,Saturday,3471.3
2025-01-25,S02,Personal Care,Soap,23,209.63,0,23,Saturday,4821.49
2025-01-25,S01,Household,Dishwash,8,464.4,5,7,Saturday,3529.44
2025-01-25,S05,Personal Care,Shampoo,1,37.78,10,1,Saturday,34.0
2025-01-25,S02,Grocery,Wheat,6,185.9,15,4,Saturday,948.09
2025-01-25,S03,Beverages,Coffee,44,128.33,5,27,Saturday,5364.19
2025-01-25,S03,Beverages,Tea,1,437.23,0,1,Saturday,437.23
2025-01-25,S01,Beverages,Soft Drink,1,279.16,10,1,Saturday,251.24
2025-01-25,S04,Dairy,Curd,45,377.22,10,30,Saturday,15277.41
2025-01-25,S05,Grocery,Sugar,12,461.51,5,7,Saturday,5261.21
2025-01-25,S03,Household,Detergent,14,464.59,0,9,Saturday,6504.26
2025-01-25,S03,Dairy,Cheese,4,120.57,15,4,Saturday,409.94
2025-01-25,S01,Dairy,Curd,43,141.72,10,28,Saturday,5484.56
2025-01-25,S03,Household,Cleaner,31,193.91,0,35,Saturday,6011.21
2025-01-25,S05,Beverages,Tea,25,497.1,0,30,Saturday,12427.5
2025-01-25,S01,Beverages,Soft Drink,26,382.86,15,31,Saturday,8461.21
2025-01-25,S02,Beverages,Soft Drink,12,289.8,10,8,Saturday,3129.84
2025-01-25,S01,Household,Dishwash,18,333.71,0,16,Saturday,6006.78
2025-01-25,S05,Grocery,Cooking Oil,36,44.98,5,30,Saturday,1538.32
2025-01-25,S05,Grocery,Cooking Oil,38,240.72,0,29,Saturday,9147.36
2025-01-25,S02,Household,Dishwash,43,409.22,10,33,Saturday,15836.81
2025-01-25,S01,Beverages,Tea,2,59.44,0,2,Saturday,118.88
2025-01-25,S05,Dairy,Curd,12,306.3,10,7,Saturday,3308.04
2025-01-25,S05,Grocery,Sugar,1,456.14,5,1,Saturday,433.33
2025-01-25,S02,Personal Care,Shampoo,19,91.95,0,21,Saturday,1747.05
2025-01-25,S04,Dairy,Milk,47,221.36,10,45,Saturday,9363.53
2025-01-25,S01,Household,Detergent,49,137.49,0,48,Saturday,6737.01
2025-01-25,S05,Dairy,Butter,43,222.85,10,25,Saturday,8624.3
2025-01-25,S03,Snacks,Chocolate,49,367.07,15,33,Saturday,15288.47
2025-01-25,S02,Grocery,Sugar,42,412.37,10,23,Saturday,15587.59
2025-01-25,S04,Personal Care,Toothpaste,39,187.81,15,31,Saturday,6225.9
2025-01-25,S04,Grocery,Rice,5,138.28,10,4,Saturday,622.26
2025-01-25,S02,Dairy,Curd,47,55.2,10,46,Saturday,2334.96
2025-01-25,S04,Household,Tissue,5,399.19,0,3,Saturday,1995.95
2025-01-25,S05,Grocery,Rice,21,108.92,0,11,Saturday,2287.32
2025-01-25,S04,Dairy,Butter,2,486.8,5,2,Saturday,924.92
2025-01-25,S01,Personal Care,Face Wash,39,417.49,0,34,Saturday,16282.11
2025-01-25,S03,Dairy,Butter,43,241.69,5,23,Saturday,9873.04
2025-01-26,S05,Household,Detergent,31,271.04,0,17,Sunday,8402.24
2025-01-26,S02,Beverages,Tea,5,493.45,10,4,Sunday,2220.52
2025-01-26,S03,Household,Tissue,2,130.93,20,1,Sunday,209.49
2025-01-26,S05,Dairy,Butter,48,325.81,15,51,Sunday,13293.05
2025-01-26,S03,Beverages,Juice,7,430.77,0,6,Sunday,3015.39
2025-01-26,S04,Personal Care,Shampoo,40,297.56,15,39,Sunday,10117.04
2025-01-26,S02,Personal Care,Toothpaste,31,247.24,0,32,Sunday,7664.44
2025-01-26,S02,Dairy,Milk,7,342.87,5,6,Sunday,2280.09
2025-01-26,S01,Beverages,Tea,5,482.65,10,6,Sunday,2171.93
2025-01-26,S04,Dairy,Butter,32,205.11,5,16,Sunday,6235.34
2025-01-26,S01,Personal Care,Toothpaste,29,481.16,15,21,Sunday,11860.59
2025-01-26,S01,Beverages,Tea,23,421.61,15,14,Sunday,8242.48
2025-01-26,S04,Snacks,Chips,38,242.58,0,24,Sunday,9218.04
2025-01-26,S05,Snacks,Chips,8,302.91,0,9,Sunday,2423.28
2025-01-26,S01,Personal Care,Face Wash,17,149.57,5,19,Sunday,2415.56
2025-01-26,S03,Household,Tissue,32,262.41,5,28,Sunday,7977.26
2025-01-26,S05,Beverages,Tea,41,426.43,5,34,Sunday,16609.45
2025-01-26,S04,Dairy,Milk,48,237.19,20,39,Sunday,9108.1
2025-01-26,S02,Household,Tissue,39,406.71,15,38,Sunday,13482.44
